Air_temperature_K_,Rotational_speed_rpm_,Torque_Nm_,Tool_wear_min_,TWF,HDF,PWF,OSF,RNF,Type_encoded
302.0,1622,30.6,8,0,0,0,0,0,1
300.1,1505,47.7,57,0,0,0,0,0,1
300.6,1441,42.1,213,0,0,0,0,0,1
300.4,1469,38.7,76,0,0,0,0,0,3
300.3,1501,39.0,121,0,0,0,0,0,1
300.2,1416,42.5,176,0,0,0,0,0,2
300.9,1639,29.6,31,0,0,0,0,0,2
300.5,1732,30.3,148,0,0,0,0,0,1
298.1,1478,39.5,63,0,0,0,0,0,1
302.3,1388,44.7,54,0,0,0,0,0,1
297.3,1551,30.2,75,0,0,0,0,0,1
301.0,1820,27.8,26,0,0,0,0,0,1
302.4,1711,29.9,184,0,0,0,0,0,1
297.6,1504,40.4,35,0,0,0,0,0,2
297.5,1510,40.3,141,0,0,0,0,0,1
298.7,1693,29.5,64,0,0,0,0,0,1
301.3,1536,39.3,26,0,0,0,0,0,1
301.5,1400,36.6,7,0,0,0,0,0,1
299.0,1359,48.1,162,0,0,0,0,0,1
300.6,1418,53.0,84,0,0,0,0,0,1
298.8,1268,55.8,26,0,0,0,0,0,1
302.9,1507,40.5,161,0,0,0,0,0,1
298.3,1571,42.6,114,0,0,0,0,0,1
299.2,1744,26.4,33,0,0,0,0,0,1
297.4,1432,44.3,59,0,0,0,0,0,2
297.4,1640,28.9,132,0,0,0,0,0,2
303.9,1418,46.3,137,0,0,0,0,0,2
303.7,1642,34.3,104,0,0,0,0,0,2
297.8,1870,23.0,152,0,0,0,0,0,1
301.7,1346,52.5,85,0,0,0,0,0,1
298.1,1353,54.7,0,0,0,0,0,0,2
300.6,1371,54.4,24,0,0,0,1,0,1
298.0,1479,51.1,28,0,0,0,0,0,2
303.8,1504,44.8,121,0,0,0,0,0,1
303.3,1735,28.5,89,0,0,0,0,0,1
300.7,1566,38.8,158,0,0,0,0,0,1
300.2,1730,30.6,33,0,0,0,0,0,1
299.6,1408,45.8,85,0,0,0,0,0,1
298.6,1569,31.1,98,0,0,0,0,0,1
302.2,1386,39.4,132,0,0,0,0,0,1
300.6,1523,38.6,151,0,0,0,0,0,1
302.0,1867,24.8,192,0,0,0,0,0,1
300.8,1578,44.4,33,0,0,0,0,0,1
300.6,1510,44.9,199,0,0,0,0,0,1
302.3,1463,34.4,109,0,0,0,0,0,1
300.6,1251,59.9,120,0,0,0,0,0,1
301.8,1402,47.8,5,0,0,0,0,0,1
297.5,1571,39.5,56,0,0,0,0,0,3
302.2,1356,41.2,36,0,0,0,0,0,2
298.1,1359,46.8,87,0,0,0,0,0,3
297.7,1466,44.0,101,0,0,0,0,0,1
301.0,1568,36.5,0,0,0,0,0,0,1
300.2,1389,53.6,94,0,0,0,0,0,1
299.7,1572,33.3,139,0,0,0,0,0,2
298.2,1479,44.3,23,0,0,0,0,0,1
301.3,1436,44.6,176,0,0,0,0,0,1
300.8,1541,42.5,96,0,0,0,0,0,1
297.2,1487,49.9,157,0,0,0,0,0,2
301.0,1621,36.7,17,0,0,0,0,0,1
301.9,1563,35.6,223,0,0,0,0,0,1
298.0,1355,42.3,13,0,0,0,0,0,1
298.8,1432,43.4,181,0,0,0,0,0,1
296.7,1612,40.3,143,0,0,0,0,0,1
303.1,1535,38.2,215,0,0,0,0,0,1
296.8,1594,38.2,132,0,0,0,0,0,2
297.3,1590,31.7,59,0,0,0,0,0,1
297.7,1384,44.7,17,0,0,0,0,0,1
301.0,1642,31.9,37,0,0,0,0,0,2
301.5,1511,35.7,146,0,0,0,0,0,1
298.4,1475,38.1,146,0,0,0,0,0,1
299.2,1393,38.7,35,0,0,0,0,0,1
297.4,1488,43.4,71,0,0,0,0,0,1
298.9,1533,38.7,76,0,0,0,0,0,1
298.9,1471,43.2,119,0,0,0,0,0,1
300.3,1432,54.3,201,0,0,0,0,0,1
297.6,1592,34.7,152,0,0,0,0,0,1
297.4,1458,41.9,131,0,0,0,0,0,1
300.4,1402,47.3,104,0,0,0,0,0,1
299.3,1466,46.6,136,0,0,0,0,0,1
301.3,1372,33.1,82,0,0,0,0,0,1
300.6,1565,37.7,176,0,0,0,0,0,3
296.8,1565,39.5,68,0,0,0,0,0,1
298.9,1524,39.1,119,0,0,0,0,0,1
301.4,1506,40.9,78,0,0,0,0,0,1
300.8,1629,30.2,109,0,0,0,0,0,1
303.5,1375,44.8,113,0,0,0,0,0,1
297.9,1386,42.2,118,0,0,0,0,0,1
299.7,1694,30.7,30,0,0,0,0,0,1
298.1,1425,48.7,159,0,0,0,0,0,1
298.2,1495,36.2,76,0,0,0,0,0,2
300.4,1605,28.7,20,0,0,0,0,0,1
298.7,1481,40.6,83,0,0,0,0,0,2
302.4,1627,31.1,16,0,0,0,0,0,1
298.1,1692,29.5,59,0,0,0,0,0,1
297.9,1629,33.0,115,0,0,0,0,0,2
297.6,1615,32.8,109,0,0,0,0,0,2
301.8,1482,36.4,63,0,0,0,0,0,1
298.8,1483,44.6,42,0,0,0,0,0,1
300.1,1524,36.9,75,0,0,0,0,0,1
296.3,1664,29.8,60,0,0,0,0,0,1
297.8,1423,44.0,66,0,0,0,0,0,1
303.7,1877,23.5,139,0,0,0,0,0,1
297.4,1576,32.6,194,0,0,0,0,0,1
297.9,1569,35.0,155,0,0,0,0,0,2
300.5,1523,46.8,33,0,0,0,0,0,1
302.6,1446,45.4,124,0,0,0,0,0,1
299.1,1623,33.5,154,0,0,0,0,0,3
301.4,1429,47.7,28,0,0,0,0,0,2
299.4,1618,28.7,168,0,0,0,0,0,1
298.4,1457,36.4,76,0,0,0,0,0,1
299.2,1376,47.7,6,0,0,0,0,0,2
302.5,1550,34.9,59,0,0,0,0,0,1
300.7,1506,36.4,2,0,0,0,0,0,2
301.3,1509,44.0,5,0,0,0,0,0,1
297.0,1412,45.7,179,0,0,0,0,0,3
299.2,1550,34.4,183,0,0,0,0,0,1
298.8,1557,34.9,139,0,0,0,0,0,1
297.3,1477,38.6,150,0,0,0,0,0,2
297.5,1512,38.2,139,0,0,0,0,0,1
300.2,1693,27.2,0,0,0,0,0,0,1
300.9,1375,57.2,20,0,0,0,0,0,1
298.6,1573,34.6,92,0,0,0,0,0,1
300.6,1556,34.9,76,0,0,0,0,0,1
300.6,1433,52.8,101,0,0,0,0,0,1
303.5,1448,44.8,141,0,0,0,0,0,1
302.3,1366,48.7,92,0,0,0,0,0,1
301.3,1432,43.3,0,0,0,0,0,0,1
300.1,1557,40.6,33,0,0,0,0,0,1
300.6,1440,52.5,166,0,0,0,0,0,1
302.0,1566,34.9,203,0,0,0,0,0,1
299.3,1404,49.4,91,0,0,0,0,0,2
301.6,1464,42.9,179,0,0,0,0,0,1
302.5,1638,33.2,154,0,0,0,0,0,1
300.6,1425,44.0,144,0,0,0,0,0,2
302.6,1444,48.7,197,0,0,0,0,0,1
297.9,1423,43.4,101,0,0,0,0,0,1
301.1,1488,40.1,208,0,0,0,0,0,1
298.3,1497,38.9,168,0,0,0,0,0,1
301.7,1606,33.4,114,0,0,0,0,0,1
301.5,1631,32.7,119,0,0,0,0,0,1
300.5,1384,52.1,30,0,0,0,0,0,1
300.3,1572,37.7,145,0,0,0,0,0,2
299.4,1543,42.1,22,0,0,0,0,0,1
303.4,1596,36.2,13,0,0,0,0,0,2
298.4,1447,45.3,139,0,0,0,0,0,1
297.9,1403,54.0,106,0,0,0,0,0,2
300.6,1515,40.8,142,0,0,0,0,0,1
297.2,1356,47.8,202,0,0,0,0,0,2
297.4,1597,32.8,144,0,0,0,0,0,2
298.9,1418,45.7,187,0,0,0,0,0,1
298.5,1344,45.3,21,0,0,0,0,0,2
298.9,1827,26.6,5,0,0,0,0,0,2
295.8,1508,37.2,99,0,0,0,0,0,1
300.4,1396,52.5,64,0,0,0,0,0,1
303.6,1432,43.8,126,0,0,0,0,0,1
297.6,1409,54.0,188,0,0,0,0,0,1
304.2,1421,41.4,56,0,0,0,0,0,1
301.1,1429,52.7,35,0,0,0,0,0,2
302.3,1539,34.6,29,0,0,0,0,0,1
301.0,1455,44.5,133,0,0,0,0,0,1
296.9,2029,19.2,163,0,0,0,0,0,1
298.4,1487,41.3,112,0,0,0,0,0,1
301.0,1450,45.5,166,0,0,0,0,0,1
299.0,1447,39.9,152,0,0,0,0,0,1
301.3,1491,36.6,121,0,0,0,0,0,1
300.3,1351,49.3,164,0,0,0,0,0,1
298.5,1459,41.8,48,0,0,0,0,0,1
302.9,1458,42.4,74,0,0,0,0,0,1
298.1,1281,61.0,23,0,0,0,0,0,1
302.4,1505,47.3,79,0,0,0,0,0,1
300.7,1708,26.1,165,0,0,0,0,0,1
301.0,1419,43.4,133,0,0,0,0,0,1
301.9,1419,45.5,74,0,0,0,0,0,2
302.6,1559,39.1,70,0,0,0,0,0,1
298.5,2235,15.8,153,0,0,0,0,0,3
302.2,1474,39.9,143,0,0,0,0,0,1
300.1,1415,46.3,49,0,0,0,0,0,2
299.2,1441,43.9,44,0,0,0,0,0,1
299.2,1605,38.7,62,0,0,0,0,0,1
297.9,1523,37.7,38,0,0,0,0,0,1
297.9,1410,45.4,188,0,0,0,0,0,2
301.2,1597,40.6,157,0,0,0,0,0,1
298.6,1363,49.3,44,0,0,0,0,0,1
300.1,1370,56.4,98,0,0,0,0,0,2
298.6,1310,59.5,40,0,0,0,0,0,1
299.5,1490,38.7,2,0,0,0,0,0,2
297.2,1431,49.0,0,0,0,0,0,0,2
299.7,1503,39.9,143,0,0,0,0,0,2
299.3,1633,28.4,146,0,0,0,0,0,1
301.7,1874,21.8,2,0,0,0,0,0,2
297.8,1565,40.7,18,0,0,0,0,0,2
299.7,1490,40.6,153,0,0,0,0,0,1
300.0,1412,47.5,86,0,0,0,0,0,1
298.0,1713,37.0,124,0,0,0,0,0,1
300.8,1593,38.9,21,0,0,0,0,0,1
300.3,1602,33.6,141,0,0,0,0,0,1
300.7,1408,45.9,119,0,0,0,0,0,1
297.7,1646,34.5,188,0,0,0,0,0,1
302.2,1398,49.1,119,0,0,0,0,0,1
299.7,1495,40.4,175,0,0,0,0,0,1
300.9,1479,43.3,24,0,0,0,0,0,1
295.6,1426,44.9,5,0,0,0,0,0,1
298.2,1553,40.2,94,0,0,0,0,0,1
301.5,1802,25.5,183,0,0,0,0,0,2
299.7,1525,37.9,148,0,0,0,0,0,1
301.3,1270,50.1,185,0,0,0,0,0,1
298.8,1435,42.4,150,0,0,0,0,0,1
297.4,1479,34.5,127,0,0,0,0,0,2
301.1,1419,55.7,7,0,0,0,0,0,1
301.4,1521,35.2,112,0,0,0,0,0,1
298.8,1635,32.4,185,0,0,0,0,0,1
300.5,1589,42.0,201,0,0,0,0,0,1
298.7,1546,38.8,124,0,0,0,0,0,1
297.9,1588,31.4,49,0,0,0,0,0,1
302.1,1534,37.7,94,0,0,0,0,0,2
300.3,1490,38.8,154,0,0,0,0,0,1
302.6,1488,41.2,73,0,0,0,0,0,1
297.1,1487,34.6,9,0,0,0,0,0,1
298.9,1459,45.4,118,0,0,0,0,0,1
298.8,1369,50.0,173,0,0,0,0,0,2
303.3,1443,45.7,98,0,0,0,0,0,1
300.9,1740,25.3,164,0,0,0,0,0,1
298.1,1447,53.4,186,0,0,0,0,0,1
299.0,1458,40.1,87,0,0,0,0,0,1
300.7,1471,44.1,205,0,0,0,0,0,1
297.4,1648,31.4,201,0,0,0,0,0,2
303.5,1430,44.0,128,0,0,0,0,0,1
298.6,1366,46.4,184,0,0,0,0,0,1
302.4,1578,39.1,70,0,0,0,0,0,1
299.8,1883,25.4,174,0,0,0,0,0,1
300.5,1701,28.7,89,0,0,0,0,0,1
302.3,1958,21.5,68,0,0,0,0,0,2
299.0,1653,30.3,210,0,0,0,0,0,1
298.9,1483,33.4,58,0,0,0,0,0,1
300.9,1623,32.7,176,0,0,0,0,0,1
299.4,1470,56.7,102,0,0,0,0,0,1
301.2,1459,51.4,109,0,0,0,0,0,2
303.3,1445,53.9,39,0,0,0,0,0,1
298.6,1405,47.2,112,0,0,0,0,0,1
299.0,1787,53.6,2,0,0,0,0,0,2
300.8,1436,47.4,0,0,0,0,0,0,1
302.7,1565,37.6,23,0,0,0,0,0,2
299.2,1621,31.1,112,0,0,0,0,0,2
301.1,1268,70.6,139,0,0,0,0,0,2
299.9,1433,45.7,178,0,0,0,0,0,1
300.9,1456,39.2,119,0,0,0,0,0,3
297.6,1429,36.2,42,0,0,0,0,0,1
302.0,1354,51.2,101,0,1,0,0,0,1
299.8,1452,39.9,202,0,0,0,0,0,1
299.3,1472,50.9,201,0,0,0,0,0,1
300.8,1378,51.0,171,0,0,0,0,0,1
300.4,1366,43.2,188,0,0,0,0,0,1
299.0,1309,55.6,213,0,0,0,1,0,1
302.5,1543,37.9,92,0,0,0,0,0,2
297.3,1309,61.5,44,0,0,0,0,0,1
301.5,1462,45.1,152,0,0,0,0,0,1
298.6,1586,35.3,127,0,0,0,0,0,1
297.5,1477,44.7,29,0,0,0,0,0,1
300.4,1635,31.8,156,0,0,0,0,0,1
300.5,1547,36.7,113,0,0,0,0,0,1
298.6,1362,44.6,98,0,0,0,0,0,3
298.5,1507,36.6,134,0,0,0,0,0,1
300.3,1609,36.6,111,0,0,0,0,0,1
303.4,1507,42.0,207,0,0,0,0,0,2
298.0,1726,26.0,17,0,0,0,0,0,1
298.3,1540,39.5,196,0,0,0,0,0,1
298.2,1611,36.1,65,0,0,0,0,0,1
302.2,1442,35.5,148,0,0,0,0,0,1
300.5,1804,26.3,81,0,0,0,0,0,3
301.9,1671,35.4,116,0,0,0,0,0,2
298.1,1404,47.2,85,0,0,0,0,0,2
301.7,1343,56.5,27,0,0,0,0,0,1
300.5,1550,37.7,159,0,0,0,0,0,1
303.4,1585,35.1,45,0,0,0,0,0,2
296.2,1386,48.1,177,0,0,0,0,0,2
298.9,1422,48.0,85,0,0,0,0,0,1
298.4,1318,49.7,20,0,0,0,0,0,1
297.3,1490,36.0,150,0,0,0,0,0,1
298.9,1470,44.3,39,0,0,0,0,0,1
297.2,1437,41.8,189,0,0,0,0,0,1
297.9,1530,37.7,106,0,0,0,0,0,1
299.7,1352,37.8,176,0,0,0,0,0,1
302.3,1634,35.9,180,0,0,0,0,0,2
300.5,1366,50.3,67,0,0,0,0,0,1
297.5,1427,45.4,189,0,0,0,0,0,1
300.4,1366,56.1,177,0,0,0,0,0,2
298.0,1524,37.0,199,0,0,0,0,0,1
303.9,1469,41.1,173,0,0,0,0,0,1
302.7,1445,37.7,60,0,0,0,0,0,1
298.3,1608,32.6,92,0,0,0,0,0,2
298.4,1497,37.8,142,0,0,0,0,0,1
300.1,1414,46.2,114,0,0,0,0,0,1
298.1,1383,46.5,83,0,0,0,0,0,3
298.3,1736,26.5,28,0,0,0,0,0,1
298.9,1379,44.4,24,0,0,0,0,0,2
299.1,1431,49.4,205,0,0,0,0,0,3
300.2,1529,43.5,64,0,0,0,0,0,1
298.4,1663,28.3,73,0,0,0,0,0,2
297.8,1622,41.9,18,0,0,0,0,0,2
302.3,1394,48.9,57,0,0,0,0,0,1
300.1,1553,37.6,86,0,0,0,0,0,1
302.4,1524,34.8,86,0,0,0,0,0,2
298.2,1540,36.6,28,0,0,0,0,0,1
297.7,1370,53.4,23,0,0,0,0,0,2
301.8,1978,22.5,59,0,0,0,0,0,2
301.3,1435,48.8,91,0,0,0,0,0,1
297.4,1323,44.7,130,0,0,0,0,0,3
299.7,1362,51.9,117,0,0,0,0,0,1
300.2,1438,39.5,7,0,0,0,0,0,2
298.7,1806,27.3,86,0,0,0,0,0,1
301.0,1511,36.4,105,0,0,0,0,0,1
298.3,1566,36.0,97,0,0,0,0,0,1
300.8,1605,36.0,150,0,0,0,0,0,2
300.4,1415,46.2,189,0,0,0,0,0,2
300.3,1448,42.4,145,0,0,0,0,0,2
298.3,1345,56.8,84,0,0,0,0,0,2
300.7,1564,36.7,199,0,0,0,0,0,1
300.7,1496,37.8,35,0,0,0,0,0,1
297.4,1355,55.0,35,0,0,0,0,0,2
300.9,1485,41.0,119,0,0,0,0,0,2
297.8,1429,43.8,76,0,0,0,0,0,2
297.5,1709,32.2,65,0,0,0,0,0,2
298.2,1418,42.9,98,0,0,0,0,0,1
298.0,1507,42.5,94,0,0,0,0,0,1
301.7,1453,43.0,49,0,0,0,0,0,3
298.4,1537,35.8,37,0,0,0,0,0,1
298.9,1515,40.1,210,0,0,0,0,0,2
300.5,1540,37.4,76,0,0,0,0,0,3
302.3,1777,25.7,22,0,0,0,0,0,1
299.1,1330,53.6,62,0,0,0,0,0,2
300.0,1596,33.6,13,0,0,0,0,0,1
298.0,1607,36.3,49,0,0,0,0,0,1
302.4,1543,36.8,146,0,0,0,0,0,1
301.6,1497,40.9,137,0,0,0,0,0,1
300.1,1488,40.3,94,0,0,0,0,0,1
301.0,1359,46.3,180,0,0,0,0,0,2
300.0,1594,31.3,51,0,0,0,0,0,1
298.8,1288,61.8,79,0,0,0,0,0,2
300.0,1757,29.3,116,0,0,0,0,0,1
299.8,1475,43.4,7,0,0,0,0,0,1
297.7,1896,41.4,26,0,0,0,0,0,1
298.2,1466,42.4,171,0,0,0,0,0,1
302.4,1368,51.5,31,0,1,0,0,0,3
302.1,1521,50.8,60,0,0,0,0,0,1
298.1,1525,30.9,153,0,0,0,0,0,1
300.5,1495,37.4,33,0,0,0,0,0,1
299.0,1492,37.8,91,0,0,0,0,0,1
300.2,1541,38.1,176,0,0,0,0,0,1
302.4,1573,35.0,161,0,0,0,0,0,2
299.1,1809,25.4,18,0,0,0,0,0,1
298.5,1571,37.4,37,0,0,0,0,0,1
296.3,1474,42.7,31,0,0,0,0,0,1
300.0,1694,30.7,102,0,0,0,0,0,1
297.4,1524,43.1,94,0,0,0,0,0,1
297.5,1685,28.0,202,0,0,0,0,0,1
300.5,1369,49.5,139,0,0,0,0,0,1
297.3,2188,18.0,142,0,0,0,0,0,1
297.9,1503,41.3,178,0,0,0,0,0,1
301.2,1670,34.9,112,0,0,0,0,0,1
298.6,1616,37.9,37,0,0,0,0,0,1
297.4,1471,33.4,186,0,0,0,0,0,1
298.3,1334,46.7,99,0,0,0,0,0,1
298.6,2143,17.6,5,0,0,0,0,0,1
297.4,1441,49.0,210,0,0,0,0,0,2
300.2,1433,37.9,0,0,0,0,0,0,1
300.7,1506,38.7,129,0,0,0,0,0,3
300.2,1560,33.3,172,0,0,0,0,0,1
300.6,1822,26.0,155,0,0,0,0,0,1
299.2,1568,34.4,69,0,0,0,0,0,1
298.2,1525,39.8,137,0,0,0,0,0,3
300.3,1532,40.2,194,0,0,0,0,0,1
300.5,1472,45.6,103,0,0,0,0,0,1
301.5,1596,30.7,160,0,0,0,0,0,1
300.1,1314,58.9,210,0,0,0,0,0,2
300.1,1606,34.3,35,0,0,0,0,0,1
300.9,1630,32.7,133,0,0,0,0,0,2
300.8,1367,46.5,79,0,0,0,0,0,2
302.0,1571,34.4,64,0,0,0,0,0,1
298.0,1820,23.9,120,0,0,0,0,0,1
300.5,1469,42.9,14,0,0,0,0,0,2
300.0,1390,46.2,37,0,0,0,0,0,2
301.0,1610,33.5,53,0,0,0,0,0,2
297.5,1424,53.9,120,0,0,0,0,0,2
298.6,1557,38.3,150,0,0,0,0,0,1
299.0,1397,47.3,158,0,0,0,0,0,1
303.7,1518,44.9,70,0,0,0,0,0,1
300.3,1445,51.0,201,0,0,0,0,0,1
298.3,1532,41.2,71,0,0,0,0,0,2
298.3,1616,31.1,195,0,0,0,0,0,1
297.7,1384,49.8,0,0,0,0,0,0,2
301.2,1677,30.9,114,0,0,0,0,0,1
298.1,1376,53.0,108,0,0,0,0,0,1
296.9,1473,45.5,143,0,0,0,0,0,1
299.3,1867,27.0,138,0,0,0,0,0,1
297.3,1461,39.2,154,0,0,0,0,0,1
298.6,1883,25.9,80,0,0,0,0,0,1
297.4,1551,37.9,127,0,0,0,0,0,1
298.3,1741,28.6,92,0,0,0,0,0,1
298.8,1621,32.6,76,0,0,0,0,0,2
298.0,1524,33.5,146,0,0,0,0,0,2
298.3,1438,43.7,92,0,0,0,0,0,1
301.9,1597,43.2,40,0,0,0,0,0,1
297.7,1388,46.6,190,0,0,0,0,0,2
301.4,1334,53.3,157,0,0,0,0,0,2
297.7,1373,42.4,38,0,0,0,0,0,2
301.5,1389,43.9,187,0,0,0,0,0,1
301.8,1551,37.7,48,0,0,0,0,0,1
298.0,1471,38.0,40,0,0,0,0,0,3
302.2,1381,52.1,165,0,0,0,0,0,1
300.8,1426,53.9,213,0,0,0,0,0,1
299.9,1394,47.3,108,0,0,0,0,0,2
297.1,1503,37.1,58,0,0,0,0,0,1
302.2,1507,39.5,2,0,0,0,0,0,1
299.2,1867,23.8,155,0,0,0,0,0,1
300.8,1445,41.7,10,0,0,0,0,0,1
298.7,1431,45.5,152,0,0,0,0,0,1
301.8,1365,31.2,199,0,0,0,0,0,2
298.7,1523,39.2,32,0,0,0,0,0,1
301.4,1334,53.6,155,0,0,0,0,0,1
299.8,1694,33.4,204,0,0,0,0,0,1
298.7,1455,44.9,107,0,0,0,0,0,3
302.0,1512,37.5,5,0,0,0,0,0,2
299.7,1563,35.8,28,0,0,0,0,0,1
297.0,1315,46.4,126,0,0,0,0,0,1
300.6,1576,34.9,213,0,0,0,0,0,1
299.1,1460,48.4,34,0,0,0,0,0,2
300.6,1449,40.3,64,0,0,0,0,0,1
297.5,1671,28.0,148,0,0,0,0,0,3
300.3,1513,38.0,192,0,0,0,0,0,1
299.7,1781,27.8,127,0,0,0,0,0,1
300.7,1487,45.3,163,0,0,0,0,0,1
300.9,1318,57.5,16,0,0,0,1,0,1
296.3,1586,36.8,104,0,0,0,0,0,2
302.6,1566,37.7,150,0,0,0,0,0,1
302.3,1608,39.9,85,0,0,0,0,0,2
300.4,1326,61.9,203,0,0,0,1,0,1
298.9,1418,44.7,209,0,0,0,0,0,2
300.7,1553,34.5,19,0,0,0,0,0,1
297.3,1428,47.7,43,0,0,0,0,0,1
298.0,1681,27.1,52,0,0,0,0,0,1
301.9,1362,65.3,204,0,1,0,1,0,2
295.8,1490,33.2,97,0,0,0,0,0,1
298.6,1631,30.8,203,0,0,0,0,0,1
298.9,1495,38.4,61,0,0,0,0,0,1
301.4,1804,26.0,95,0,0,0,0,0,1
298.3,1568,33.2,69,0,0,0,0,0,2
298.9,1452,43.3,65,0,0,0,0,0,2
301.5,1711,29.9,179,0,0,0,0,0,1
300.3,1409,43.3,192,0,0,0,0,0,1
300.3,1734,26.0,133,0,0,0,0,0,2
302.8,1748,28.3,40,0,0,0,0,0,2
300.9,1471,30.7,200,0,0,0,0,0,3
297.8,1529,42.2,46,0,0,0,0,0,1
300.8,1654,28.1,42,0,0,0,0,0,1
300.8,1616,32.8,8,0,0,0,0,0,1
298.3,1391,58.4,174,0,0,0,0,0,1
297.7,1921,35.0,68,0,0,0,0,0,1
297.6,1501,38.0,55,0,0,0,0,0,1
301.4,1402,54.8,5,0,0,0,0,0,2
300.4,1671,31.3,131,0,0,0,0,0,1
295.7,1378,46.9,84,0,0,0,0,0,2
302.3,1465,43.2,137,0,0,0,0,0,2
295.4,1407,50.7,184,0,0,0,0,0,1
298.5,1592,30.0,203,0,0,0,0,0,1
299.1,1630,29.9,47,0,0,0,0,0,1
298.3,1646,31.1,125,0,0,0,0,0,3
299.3,1434,42.4,52,0,0,0,0,0,1
300.2,1753,30.0,59,0,0,0,0,0,2
298.8,1462,50.7,53,0,0,0,0,0,1
298.3,2035,19.2,76,0,0,0,0,0,2
300.3,1479,44.1,121,0,0,0,0,0,2
300.3,1531,42.6,2,0,0,0,0,0,1
302.7,1452,57.2,60,0,0,0,0,0,1
300.6,1733,38.5,64,0,0,0,0,0,1
302.3,1485,47.5,124,0,0,0,0,0,2
297.6,1543,34.8,33,0,0,0,0,0,2
298.6,1654,34.3,136,0,0,0,0,0,3
300.3,1459,40.6,156,0,0,0,0,0,1
299.1,1519,34.5,214,0,0,0,0,0,1
301.9,1405,46.5,23,0,0,0,0,0,1
297.4,1448,54.3,74,0,0,0,0,0,1
303.4,1341,47.0,204,0,1,0,0,0,2
299.1,1337,53.6,189,0,0,0,1,0,1
296.9,1529,42.0,146,0,0,0,0,0,1
300.5,1441,48.8,140,0,0,0,0,0,1
299.2,1435,39.8,67,0,0,0,0,0,3
298.6,1593,31.6,57,0,0,0,0,0,1
301.5,1494,41.0,153,0,0,0,0,0,1
299.5,1448,42.4,173,0,0,0,0,0,2
297.8,1618,32.5,157,0,0,0,0,0,1
299.9,1650,28.1,137,0,0,0,0,0,1
300.3,1435,31.2,123,0,0,0,0,0,1
296.6,1541,38.5,98,0,0,0,0,0,1
299.0,1435,43.1,69,0,0,0,0,0,3
299.1,1384,49.0,110,0,0,0,0,0,1
296.8,1551,44.4,112,0,0,0,0,0,2
300.3,1401,50.7,121,0,0,0,0,0,1
298.8,1665,52.8,205,0,0,0,0,0,1
300.1,1537,35.9,199,0,0,0,0,0,1
300.9,1331,49.5,124,0,0,0,0,0,3
302.8,1476,37.7,143,0,0,0,0,0,1
302.9,1477,45.9,194,0,0,0,0,0,1
302.6,1564,30.9,89,0,0,0,0,0,1
301.3,1531,39.3,57,0,0,0,0,0,1
298.2,1521,42.9,176,0,0,0,0,0,1
299.0,1512,38.5,109,0,0,0,0,0,1
297.9,1397,45.0,13,0,0,0,0,0,1
299.1,1388,49.2,168,0,0,0,0,0,1
297.3,1709,29.2,196,0,0,0,0,0,2
300.4,1324,53.6,133,0,0,0,0,0,1
299.3,1434,46.4,109,0,0,0,0,0,1
297.1,1409,54.4,112,0,0,0,0,0,1
299.7,1740,27.1,133,0,0,0,0,0,1
298.0,1629,28.9,20,1,0,0,0,0,2
298.8,1553,32.8,102,0,0,0,0,0,2
300.3,1532,39.7,136,0,0,0,0,0,2
298.1,1529,35.1,189,0,0,0,0,0,2
297.3,1372,46.9,104,0,0,0,0,0,1
302.2,1639,31.5,90,0,0,0,0,0,1
301.0,1477,42.2,16,0,0,0,0,0,1
297.8,1487,44.0,157,0,0,0,0,0,1
298.8,1487,38.8,4,0,0,0,0,0,2
298.8,1375,46.6,157,0,0,0,0,0,1
301.6,1485,39.0,203,0,0,0,0,0,1
296.8,1557,40.9,23,0,0,0,0,0,3
303.4,1606,31.4,59,0,0,0,0,0,1
302.5,1548,34.6,166,0,0,0,0,0,2
300.2,1569,38.2,18,0,0,0,0,0,1
297.5,1461,43.9,164,0,0,0,0,0,1
303.1,1431,48.1,159,0,0,0,0,0,1
301.4,1623,33.1,43,0,0,0,0,0,3
301.5,1547,37.7,126,0,0,0,0,0,1
304.1,2033,19.7,92,0,0,0,0,0,3
298.9,1474,42.1,126,0,0,0,0,0,2
300.7,1413,47.8,72,0,0,0,0,0,2
298.0,1312,59.9,143,0,0,0,0,0,1
299.8,1693,31.3,176,0,0,0,0,0,3
297.3,1348,48.1,23,0,0,0,0,0,1
300.8,1490,45.1,15,0,0,0,0,0,1
300.6,1429,31.1,187,0,0,0,0,0,2
298.0,1391,48.4,196,0,0,0,0,0,1
299.8,1641,27.1,16,0,0,0,0,0,1
297.4,1443,43.3,121,0,0,0,0,0,3
299.6,1627,29.3,154,0,0,0,0,0,1
300.5,1454,58.4,175,0,0,0,0,0,3
301.4,1505,39.9,96,0,0,0,0,0,1
298.9,1492,39.1,53,0,0,0,0,0,1
300.5,1547,31.1,175,0,0,0,0,0,2
299.1,1884,27.8,210,0,0,0,0,0,1
301.3,1691,30.3,166,0,0,0,0,0,1
297.2,1284,46.8,76,0,0,0,0,0,2
301.4,1523,38.5,127,0,0,0,0,0,2
300.1,1623,31.1,117,0,0,0,0,0,1
300.3,1759,47.6,34,0,0,0,0,0,1
299.1,1666,32.7,83,0,0,0,0,0,2
299.0,1630,31.6,104,0,0,0,0,0,1
300.7,2127,18.7,83,0,0,0,0,0,1
